gbifID,locality,stateProvince,individualCount,decimalLatitude,decimalLongitude,day,month,year
3139119896,Chambal Gorge (Nr Garadia Mahadev Temple),Rajasthan,1.0,25.11859,75.73401,4,2,2020
3139109459,"Satpura National Park, Madai, Madhya Pradesh, IN (22.57, 78.144)",Madhya Pradesh,1.0,22.570349,78.14358,16,3,2020
3138904079,Bharatpur--Keoladeo Ghana NP,Rajasthan,1.0,27.161905,77.5228,16,2,2020
3138545455,"Orchha Bypass Road, Orchha, Madhya Pradesh, IN (25.344, 78.639)",Madhya Pradesh,4.0,25.34391,78.639015,15,2,2020
3138506554,Ranthambore NP--Zone 4,Rajasthan,1.0,26.045815,76.473236,26,1,2020
3138488277,"Madai gate to Reni Pani Jungle Lodge(22.577, 78.144)",Madhya Pradesh,2.0,22.576885,78.14365,17,3,2020
3138407370,Ranthambore NP,Rajasthan,1.0,26.012978,76.503296,11,2,2020
3138129018,"Manakachar Camp Madhya Pradesh, IN (22.552, 78.529)",Madhya Pradesh,1.0,22.55246,78.5293,8,2,2020
3138074124,Masinagudi Scrub Jungle,Tamil Nadu,1.0,11.546467,76.67826,24,2,2020
3137952344,Ranthambore NP--Zone 4,Rajasthan,21.0,26.045815,76.473236,14,1,2020
3137950894,"Kheda, Madhya Pradesh, IN (24.616, 75.41)",Madhya Pradesh,2.0,24.615875,75.40976,1,2,2020
3137825590,"Madhya Pradesh, IN (22.462, 78.27)",Madhya Pradesh,4.0,22.462324,78.26975,7,2,2020
3137810197,"Rawatbhata, Rajasthan",Rajasthan,2.0,24.930498,75.59145,8,3,2020
3137767591,"Mulshi, Pune",Maharashtra,1.0,18.496237,73.515076,14,3,2020
3137766418,Pench Tiger Reserve--Turia Zone,Madhya Pradesh,12.0,21.739643,79.33436,29,2,2020
3137632605,"Madai gate to Reni Pani Jungle Lodge(22.577, 78.144)",Madhya Pradesh,1.0,22.576885,78.14365,21,2,2020
3137595659,"Glen View Resorts Road, Sholur, Tamil Nadu, IN (11.531, 76.647)",Tamil Nadu,1.0,11.530552,76.64733,10,2,2020
3137555979,Gandhisagar Dam,Rajasthan,4.0,24.709665,75.532814,31,1,2020
3137502187,"Aracode, Tamil Nadu, IN (11.446, 77.004)",Tamil Nadu,1.0,11.445892,77.00412,11,1,2020
3137409029,Gandhisagar Sanctuary,Madhya Pradesh,7.0,24.655005,75.53272,1,2,2020
3137259819,"VNP 03-Mar-2020 6:20 pm-22.481, 78.433",Madhya Pradesh,2.0,22.481016,78.43265,3,3,2020
3137243064,Gandhisagar Sanctuary,Madhya Pradesh,1.0,24.655005,75.53272,31,1,2020
3137203502,Ranthambore NP,Rajasthan,1.0,26.012978,76.503296,14,2,2020
3137173423,"Karanpura Block, Madhya Pradesh, IN (24.659, 75.561)",Madhya Pradesh,1.0,24.658567,75.56062,1,2,2020
3137140434,Pachmarhi Biosphere Reserve -- Dutchess Fall,Madhya Pradesh,1.0,22.47356,78.39422,4,3,2020
3137109930,The Pugmark Hotel,Rajasthan,3.0,26.04833,76.4039,3,3,2020
3137107939,"Forsyth Trek 6 Feb 2020 20:21-22.48, 78.45",Madhya Pradesh,1.0,22.479635,78.4505,6,2,2020
3136943079,"Unnamed Road, Madhya Pradesh, IN (24.593, 75.423)",Madhya Pradesh,5.0,24.59285,75.42291,2,2,2020
3136861268,"Karanpura Block, Madhya Pradesh, IN (24.694, 75.551)",Madhya Pradesh,,24.69423,75.55129,1,2,2020
3136722999,Gandhisagar Sanctuary,Madhya Pradesh,7.0,24.655005,75.53272,1,2,2020
3136644265,"Madhya Pradesh, IN (22.549, 78.137)",Madhya Pradesh,2.0,22.548735,78.13675,8,2,2020
3136450658,"Bija Kheri, Madhya Pradesh, IN (22.588, 78.142)",Madhya Pradesh,2.0,22.588081,78.14179,6,2,2020
3136399657,Bandhavgarh National Park,Madhya Pradesh,1.0,23.690557,81.029495,20,2,2020
3136363035,Kanha Tiger Reserve,Madhya Pradesh,3.0,22.33368,80.609314,17,2,2020
3136338732,"Madhya Pradesh, IN (22.556, 78.154)",Madhya Pradesh,10.0,22.555994,78.15402,5,3,2020
3136193943,"07-Feb-2020 11:54-22.508, 78.06",Madhya Pradesh,1.0,22.508295,78.05963,7,2,2020
3136133267,Mavanalla,Tamil Nadu,1.0,11.544995,76.68193,24,2,2020
3135872457,Dubri Core,Madhya Pradesh,2.0,24.003649,81.51377,2,2,2020
3135800968,"Madhya Pradesh, IN (22.594, 78.312)",Madhya Pradesh,2.0,22.594051,78.31179,7,2,2020
3135680043,"Parpadiya to Airda River (Site 1), Khursipar, Madhya Pradesh, IN (22.886, 79.612)",Madhya Pradesh,1.0,22.885782,79.61198,2,2,2020
3135609332,"Indore, Madhya Pradesh, IN (22.728, 75.833)",Madhya Pradesh,1.0,22.72797,75.83288,1,2,2020
3135464983,Satpura TR--Sonbhadra Confluence,Madhya Pradesh,1.0,22.554718,78.17189,8,2,2020
3135391161,"Madhya Pradesh, IN (22.51, 78.022)",Madhya Pradesh,1.0,22.510483,78.02187,8,2,2020
3135358093,Satpura TR--Ticket Counter Madai,Madhya Pradesh,13.0,22.575954,78.143364,6,2,2020
3135330341,Kohka Village,Madhya Pradesh,2.0,21.732523,79.35127,15,1,2020
3135218138,"Karanpura Block, Madhya Pradesh, IN (24.694, 75.551)",Madhya Pradesh,,24.69423,75.55129,1,2,2020
3135202577,Bayana Cliffs,Rajasthan,5.0,26.893597,77.279335,12,2,2020
3135055425,Kanha NP--Kanha Zone,Madhya Pradesh,1.0,22.280678,80.62371,25,1,2020
3135046176,"Indore, Madhya Pradesh, IN (22.728, 75.833)",Madhya Pradesh,1.0,22.72797,75.83288,31,1,2020
3134935357,Tiger Moon Hotel,Rajasthan,1.0,26.055819,76.4309,4,1,2020
3134885278,Manji tola to Supkhar (Forest Road),Madhya Pradesh,1.0,22.146389,80.65943,27,1,2020
3134885107,Satpura TR--Jaharghat Camp,Madhya Pradesh,3.0,22.505388,78.01036,8,2,2020
3134804023,Bharatpur--Keoladeo Ghana NP,Rajasthan,3.0,27.161905,77.5228,31,1,2020
3134760524,"Indore, Madhya Pradesh, IN (22.728, 75.833)",Madhya Pradesh,1.0,22.72797,75.83288,31,1,2020
3134724583,"Kamti Village To Raini Pani, Madhya Pradesh, IN (22.619, 78.122)",Madhya Pradesh,2.0,22.619215,78.12234,5,2,2020
3134696597,Bandhavgarh NP,Madhya Pradesh,3.0,23.690413,81.01825,16,2,2020
3134606999,Gandhisagar Sanctuary,Madhya Pradesh,16.0,24.655005,75.53272,31,1,2020
3134558720,"Hinglajgarh, Madhya Pradesh, IN (24.653, 75.77)",Madhya Pradesh,1.0,24.652637,75.769936,1,2,2020
3134556903,Gandhisagar Sanctuary,Madhya Pradesh,6.0,24.655005,75.53272,2,2,2020
3134550177,Gandhisagar Sanctuary,Madhya Pradesh,16.0,24.655005,75.53272,31,1,2020
3134549896,"Kharpawad, Madhya Pradesh, IN (22.574, 78.055)",Madhya Pradesh,13.0,22.573753,78.05472,8,2,2020
3134437680,"07-Feb-2020 13:03-22.563, 78.149",Madhya Pradesh,3.0,22.562504,78.1492,7,2,2020
3134407165,Bharatpur--Keoladeo Ghana NP--Sapan Mori,Rajasthan,1.0,27.176718,77.52193,9,1,2020
3134394263,"Karanpura Block, Madhya Pradesh, IN (24.655, 75.533)",Madhya Pradesh,8.0,24.655005,75.53272,1,2,2020
3134269585,"Madhya Pradesh, IN (22.559, 78.132)",Madhya Pradesh,2.0,22.559431,78.13173,8,2,2020
3134257142,"07-Feb-2020 13:03-22.563, 78.149",Madhya Pradesh,3.0,22.562504,78.1492,7,2,2020
3134257040,"Madhya Pradesh, IN (22.567, 78.495)",Madhya Pradesh,1.0,22.56704,78.494606,7,2,2020
3134206486,"Kheda, Madhya Pradesh, IN (24.616, 75.41)",Madhya Pradesh,2.0,24.615875,75.40976,1,2,2020
3134187607,"Pashangarh Road, Madhya Pradesh, IN (24.672, 80.178)",Madhya Pradesh,2.0,24.67235,80.17812,21,1,2020
3134029917,"Parpadiya to Airda River (Site 1), Khursipar, Madhya Pradesh, IN (22.886, 79.612)",Madhya Pradesh,1.0,22.885782,79.61198,2,2,2020
3134007744,Satpura TR--Madai,Madhya Pradesh,3.0,22.558378,78.148094,6,2,2020
3133941402,"Unnamed Road, Hinglajgarh, Madhya Pradesh, IN (24.65, 75.757)",Madhya Pradesh,1.0,24.649742,75.75702,1,2,2020
3133736046,"Sawant Kothadi, Madhya Pradesh, IN (24.671, 75.764)",Madhya Pradesh,1.0,24.67057,75.76433,2,2,2020
3133732492,"Unnamed Road, Madhya Pradesh, IN (24.593, 75.423)",Madhya Pradesh,5.0,24.59285,75.42291,2,2,2020
3133645185,"Hinglajgarh, Madhya Pradesh, IN (24.653, 75.77)",Madhya Pradesh,1.0,24.652637,75.769936,1,2,2020
3133641126,"Mardari, Madhya Pradesh, IN (23.641, 80.963)",Madhya Pradesh,3.0,23.641,80.962685,7,1,2020
3133521650,Ranthambore NP,Rajasthan,1.0,26.012978,76.503296,19,1,2020
3133480026,Anjaneri Lake--Wall Side,Maharashtra,2.0,19.939222,73.59265,5,1,2020
3133399874,"Madhya Pradesh State Highway 10, Shikarpura, Madhya Pradesh, IN (24.173, 80.227)",Madhya Pradesh,13.0,24.173191,80.22727,20,1,2020
3133262287,Ranthambore NP--Zone 2,Rajasthan,8.0,26.007303,76.46159,19,1,2020
3133020645,Ranthambore NP,Rajasthan,,26.012978,76.503296,18,1,2020
3132719012,Anjaneri Lake--Wall Side,Maharashtra,2.0,19.939222,73.59265,5,1,2020
3132719011,Orachha,Madhya Pradesh,18.0,25.35186,78.64211,3,1,2020
3132607214,"(11.5307,76.6470). Jungle Hut",Tamil Nadu,20.0,11.530683,76.64702,12,1,2020
3132078461,Kyan River,Madhya Pradesh,,24.408403,79.922455,21,2,2012
3131828472,Boothy kuppam,Tamil Nadu,1.0,11.513979,77.05821,7,9,2019
3131813512,"Thanigare Thalavadi Road, 11.734, 76.971",Tamil Nadu,1.0,11.734141,76.97082,14,11,2019
2801968487,Bharatpur--Keoladeo Ghana NP--Sapan Mori,Rajasthan,,27.176718,77.52193,3,2,2019
2801680128,Sri Karuvannarayar Temple Area--STR,Tamil Nadu,1.0,11.5637,76.99889,7,9,2019
2801561518,"Ramdevara Betta, Ramanagara",Karnataka,5.0,12.752204,77.3003,12,9,2010
2801424744,Girnar - Hills,Gujarat,,21.532726,70.551895,19,1,2018
2801355919,jodhpur,Rajasthan,9.0,26.313112,73.048096,17,2,2013
2801311306,Bharatpur--Keoladeo Ghana NP,Rajasthan,1.0,27.161905,77.5228,10,1,2018
2801278814,"Rao Jodha Desert Rock Park, Jodhpur",Rajasthan,3.0,26.302073,73.01621,17,3,2015
2801149945,Ranthambore Sect 6,Rajasthan,6.0,25.97796,76.37851,6,12,2019
2801140985,Tansa Wildlife Sanctuary,Maharashtra,1.0,19.569614,73.2831,26,1,2019
2801122452,"Madhya Pradesh State Highway 26, Mukki, Madhya Pradesh, IN (22.155, 80.673)",Madhya Pradesh,5.0,22.155043,80.672745,2,6,2019
2800679175,Bund Baretha WLS,Rajasthan,,26.884106,77.368126,3,12,2016
2800586478,Bharatpur--Keoladeo Ghana NP,Rajasthan,,27.161905,77.5228,27,6,2013
2800344439,Orachha,Madhya Pradesh,30.0,25.35186,78.64211,19,10,2016
2800329438,"Unnamed Road, Beer Kala Khet, Rajasthan, IN (24.936, 75.547)",Rajasthan,3.0,24.936213,75.54654,24,12,2019
2800324072,"Narayana Durga, Rayasamudra ನಾರಾಯಣ ದುರ್ಗ",Karnataka,1.0,12.717933,76.60131,3,7,2003
2800137695,"Mancherial-Chennor-Jagdalpur Road, Chhattisgarh, IN (18.84, 80.412)",Chhattisgarh,3.0,18.840292,80.4116,28,11,2019
2800135062,Bandhavgarh NP,Madhya Pradesh,,23.690413,81.01825,13,11,2009
2800077190,Naliya Grasslands,Gujarat,,23.204037,68.80973,8,2,2009
2800062422,"Khambhat - Vataman Road, Rohni, Gujarat, IN (22.418, 72.475)",Gujarat,2.0,22.417953,72.47511,8,8,2019
2799933743,Bandhavgarh NP,Madhya Pradesh,3.0,23.690413,81.01825,7,11,2014
2799921858,Kanha Tiger Reserve,Madhya Pradesh,4.0,22.29545,80.5957,23,11,2019
2799831659,IN - Ranthambore - Tiger reserve,Rajasthan,5.0,26.022736,76.45991,20,1,2006
2799713174,Bangalore Rural,Karnataka,,13.0474,77.1295,12,7,2009
2799685480,Jorbeer Vulture Conservation Centre,Rajasthan,1.0,27.9659,73.37647,11,11,2019
2799505079,Gir Wildlife Sanctuary--Route 6/2,Gujarat,5.0,21.189533,70.58188,24,1,2019
2799482785,Ranthambore NP--Zone 6,Rajasthan,,25.979559,76.37622,14,2,2010
2799162550,Panna Tiger Reserve,Madhya Pradesh,,24.59011,79.94105,22,3,2008
2798755384,Desert NP (DNP) & Surroundings--General Area,Rajasthan,1.0,26.905807,70.80606,27,12,2016
2798470876,"Rao Jodha Desert Rock Park, Jodhpur",Rajasthan,2.0,26.302073,73.01621,24,1,2015
2798216040,Ranthambore NP--Zone 2,Rajasthan,6.0,26.007303,76.46159,26,11,2019
2797844780,"Chhattisgarh, IN (19.203, 80.831)",Chhattisgarh,6.0,19.2027,80.8308,1,12,2019
2797825830,Adam's Nature Retreat,Gujarat,1.0,23.973278,73.14645,21,10,2019
2797738827,Ranthambore NP,Rajasthan,,26.012978,76.503296,5,1,2017
2797694750,Ramanagara,Karnataka,,12.7151,77.2768,13,12,2009
2797688885,Gir Wildlife Sanctuary--General,Gujarat,,21.09263,70.84789,1,6,2015
2797638043,Majhgawa,Madhya Pradesh,5.0,23.309696,81.2408,1,1,2019
2797477434,Kanha NP--Kanha Zone,Madhya Pradesh,4.0,22.280678,80.62371,31,12,2019
2797444528,Kanha Tiger Reserve,Madhya Pradesh,,22.29545,80.5957,13,3,2019
2797442208,"Rao Jodha Desert Rock Park, Jodhpur",Rajasthan,4.0,26.302073,73.01621,24,5,2015
2797183265,Bandhavgarth National park,Madhya Pradesh,1.0,23.722448,81.02416,7,6,2019
2797050926,Kanha NP--Mukki Zone,Madhya Pradesh,7.0,22.158897,80.66334,12,3,2019
2797013103,Nauradehi Wildlife Sanctuary,Madhya Pradesh,,23.541534,79.21127,27,12,2019
2796953687,Ranthambore NP--Zone 6,Rajasthan,4.0,25.964489,76.39039,30,10,2019
2796882807,Bayana,Rajasthan,5.0,26.916115,77.28747,28,11,2019
2796829406,Tamhini Forest,Maharashtra,2.0,18.445957,73.42659,6,3,2016
2796755248,Ranthambore NP--Zone 1,Rajasthan,1.0,26.005728,76.426994,5,3,2016
2796499833,Gir Wildlife Sanctuary--General,Gujarat,,21.09263,70.84789,1,5,2015
2796485122,Bandhavgarh NP,Madhya Pradesh,4.0,23.690413,81.01825,22,11,2019
2796422734,Bejjur Reserved Forest,Telangana,3.0,19.321247,79.82941,14,12,2019
2796301167,Bejjur Reserved Forest,Telangana,3.0,19.321247,79.82941,12,6,2016
2796210891,Bharatpur,Rajasthan,1.0,27.21424,77.50472,9,11,2006
2795921266,Ranthambore NP,Rajasthan,,26.012978,76.503296,12,3,2011
2795903132,Johdpur and surroundings,Rajasthan,1.0,26.311733,73.01801,4,2,2008
2795888530,Ranthambore NP,Rajasthan,10.0,26.012978,76.503296,12,2,2006
2795791068,Kanha NP--Mukki Zone,Madhya Pradesh,3.0,22.158897,80.66334,29,12,2015
2795761592,Satpura TR--Gutti Baba,Madhya Pradesh,1.0,22.488691,78.069496,28,12,2019
2795699910,Orachha,Madhya Pradesh,,25.35186,78.64211,24,3,2015
2795325154,Ranthambhore,Rajasthan,8.0,26.030466,76.46159,16,4,2017
2795299969,Gir Wildlife Sanctuary--General,Gujarat,,21.09263,70.84789,29,12,2018
2795273196,Manak Chowk to Burra nalla,Madhya Pradesh,1.0,25.741,77.172,23,11,2019
2794850814,Ranthambore NP--Zone 2,Rajasthan,,26.007303,76.46159,15,11,2015
2794771708,Girnar - Hills,Gujarat,,21.532726,70.551895,13,1,2018
2794312680,Gandhisagar Sanctuary,Madhya Pradesh,1.0,24.655005,75.53272,22,2,2019
2794271898,"Ramdevara Betta, Ramanagara",Karnataka,3.0,12.752204,77.3003,29,9,2013
2794181097,Orachha,Madhya Pradesh,15.0,25.35186,78.64211,20,10,2016
2793889542,Ranthambore NP,Rajasthan,1.0,26.012978,76.503296,14,12,2019
2793668587,"Bandipur NP, ಬಂಡೀಪುರ ರಾಷ್ಟ್ರೀಯ ಉದ್ಯಾನವನ",Karnataka,1.0,11.672074,76.61792,18,1,2017
2793198262,Manak Chowk to Burra nalla,Madhya Pradesh,1.0,25.741,77.172,23,11,2019
2793169680,Ranthambore NP,Rajasthan,1.0,26.012978,76.503296,5,10,2019
2793061889,Bejjur Reserved Forest,Telangana,3.0,19.321247,79.82941,14,12,2019
2792623865,"Jalor IN-Rajasthan (25.1775,72.6796)",Rajasthan,3.0,25.177532,72.679634,19,1,2019
2792623313,Kumbhalgarh Fort,Rajasthan,1.0,25.148682,73.58268,14,12,2008
2792603762,Pench Tiger Reserve--Turia Zone,Madhya Pradesh,1.0,21.739643,79.33436,18,12,2017
2792601455,"Ramdevara Betta, Ramanagara",Karnataka,5.0,12.752204,77.3003,12,9,2010
2792419621,Manak Chowk to Burra nalla,Madhya Pradesh,1.0,25.741,77.172,23,11,2019
2792167239,maneck chowk,Madhya Pradesh,1.0,25.734236,77.17716,23,11,2019
2792114171,"Pipariya Road, Bijori, Madhya Pradesh, IN (22.348, 78.69)",Madhya Pradesh,1.0,22.347637,78.69046,11,12,2019
2792068575,"Mehrangarh Fort, Jodhpur",Rajasthan,1.0,26.298801,73.01937,15,12,2008
2791691831,Bandhavgarh NP,Madhya Pradesh,3.0,23.690413,81.01825,17,4,2015
2791677662,Pushkar Lake,Rajasthan,5.0,26.487436,74.55412,17,8,2000
2791621041,pench river,Maharashtra,1.0,21.635918,79.23227,2,6,2019
2791582024,Bandhavgarh NP,Madhya Pradesh,1.0,23.690413,81.01825,15,4,2012
2791543720,Nagarhole National Park,Karnataka,1.0,12.03143,76.120674,28,12,2019
2791485802,Bejjur Reserved Forest,Telangana,3.0,19.321247,79.82941,14,12,2019
2791380754,Bejjur Reserved Forest,Telangana,3.0,19.321247,79.82941,14,12,2019
2791305821,Ramanagara,Karnataka,,12.720668,77.28077,30,1,2011
2791305474,Siyana,Rajasthan,,25.1378,72.6838,12,12,2018
2791243801,Bandhavgarh NP,Madhya Pradesh,,23.690413,81.01825,13,4,2011
2791194482,Bund Baretha WLS,Rajasthan,,26.884106,77.368126,3,12,2016
2791164643,"Mancherial-Chennor-Jagdalpur Road, Chhattisgarh, IN (18.84, 80.412)",Chhattisgarh,3.0,18.840292,80.4116,28,11,2019
2790845089,Ranthambore NP--Zone 1,Rajasthan,3.0,26.005728,76.426994,14,10,2019
2790776743,"Slope of Hell, Kusgaon Kh",Maharashtra,1.0,18.74306,73.5616,28,10,2019
2790511282,Ranthambore NP--Ranthambore Fort,Rajasthan,2.0,26.02,76.45306,24,11,2019
2790227993,"Rao Jodha Desert Rock Park, Jodhpur",Rajasthan,2.0,26.302073,73.01621,10,5,2015
2789983025,Trevor's Tank,Rajasthan,2.0,24.620054,72.72556,26,5,2019
2789825372,Bejjur Reserved Forest,Telangana,3.0,19.321247,79.82941,14,12,2019
2789419649,Ranthambore NP,Rajasthan,,26.012978,76.503296,11,2,2013
2789338937,Ranthambore NP,Rajasthan,10.0,26.012978,76.503296,12,2,2006
2789179533,Bandhavgarh NP,Madhya Pradesh,6.0,23.690413,81.01825,3,2,2008
2789164368,Ranthambhore Tiger Reserve,Rajasthan,4.0,26.003387,76.46791,5,11,2016
2789082983,Jorbeer Vulture Conservation Centre,Rajasthan,,27.9659,73.37647,20,2,2015
2788916348,"Rampur, Madhya Pradesh, IN (24.505, 79.874)",Madhya Pradesh,10.0,24.50467,79.8741,20,12,2019
2788666468,Bandhavgarh NP,Madhya Pradesh,5.0,23.690413,81.01825,6,5,2004
2788570741,Girnar - Hills,Gujarat,,21.532726,70.551895,7,12,2019
2788332648,Ranthambore NP,Rajasthan,,26.012978,76.503296,21,1,2001
2788162120,"Mehrangarh Fort, Jodhpur",Rajasthan,,26.298801,73.01937,15,2,2003
2788071505,Bejjur Reserved Forest,Telangana,3.0,19.321247,79.82941,14,12,2019
2787700360,"Lakarda, Ranthambore National Park",Rajasthan,,26.052336,76.495735,23,1,2014
2787408242,Ranthambore Road,Rajasthan,1.0,26.021463,76.380974,16,1,2009
2786506758,Kumbalghad Forest,Rajasthan,2.0,25.1475,73.57945,24,12,2005
2786404115,"Ramdevara Betta, Ramanagara",Karnataka,,12.752204,77.3003,19,2,2012
2786136718,Harihar Fort,Maharashtra,1.0,19.906055,73.4723,15,3,2017
2785845603,Ranthambore NP,Rajasthan,1.0,26.012978,76.503296,17,1,2009
2785748718,Kanha NP--Mukki Zone,Madhya Pradesh,1.0,22.158897,80.66334,14,2,2019
2785564663,Bharatpur--Keoladeo Ghana NP,Rajasthan,1.0,27.161905,77.5228,21,2,2016
2785020183,Khajuraho Temples,Madhya Pradesh,2.0,24.853197,79.92026,24,11,2018
2784717885,"Sathpura Tiger Reserve (22.559, 78.132)",Madhya Pradesh,4.0,22.559315,78.1317,3,5,2019
2784227850,Bharatpur--Keoladeo Ghana NP,Rajasthan,1.0,27.161905,77.5228,18,8,2018
2784113576,"Ramdevara Betta, Ramanagara",Karnataka,1.0,12.752204,77.3003,7,9,2019
2784062279,Bund Baretha WLS,Rajasthan,5.0,26.884106,77.368126,15,2,2006
2783977500,Bandhavgarh NP,Madhya Pradesh,20.0,23.690413,81.01825,4,5,2016
2783707097,"Mehrangarh Fort, Jodhpur",Rajasthan,1.0,26.298801,73.01937,5,11,2011
2783684738,"Rajnagar Khurd, Madhya Pradesh, IN (23.797, 79.493)",Madhya Pradesh,1.0,23.797207,79.49331,6,10,2019
2783361927,Desert National Park,Rajasthan,,26.910416,70.808525,1,1,2004
2783295290,panna national park,Madhya Pradesh,1.0,24.590466,79.94165,10,6,2019
2783073556,"IN-Rajasthan-Jaisalmer (26.8261,70.5062)",Rajasthan,1.0,26.826105,70.506226,16,11,2019
2782981284,"Ramdevara Betta, Ramanagara--Ramanagar Climbing Spot",Karnataka,2.0,12.749831,77.302124,9,11,2019
2782512636,pench,Madhya Pradesh,1.0,22.059822,79.49468,23,12,2019
2782135155,Ranthambhore NP--Zone 5,Rajasthan,1.0,26.06993,76.48518,24,2,2017
2781856622,"Sathpura Tiger Reserve (22.559, 78.132)",Madhya Pradesh,2.0,22.559315,78.1317,25,5,2019
2781723522,"Moth, Jhansi, UP(25.774, 78.968)",Uttar Pradesh,22.0,25.773952,78.96818,17,7,2019
2781629605,"Ramdevara Betta, Ramanagara",Karnataka,1.0,12.752204,77.3003,7,9,2019
2781342338,"Barpati Bhuri Road, Athai, Madhya Pradesh, IN (23.775, 79.433)",Madhya Pradesh,1.0,23.774685,79.4332,4,10,2019
2781144980,Ranthambore NP--Zone 4,Rajasthan,1.0,26.045815,76.473236,17,1,2009
2780754387,"Ranthambhore NP, Rajasthan, India",Rajasthan,,25.98373,76.365074,24,10,2004
2780016490,Bandhavgarh NP,Madhya Pradesh,1.0,23.690413,81.01825,29,4,2016
2779985301,Boothy kuppam,Tamil Nadu,3.0,11.513979,77.05821,21,9,2019
2779757372,Trevor's Tank,Rajasthan,1.0,24.620054,72.72556,2,11,2019
2779608159,Ranthambore Sect 2,Rajasthan,4.0,26.045029,76.424644,4,12,2019
2778971552,Tiger Den Resort,Rajasthan,10.0,26.049862,76.410736,30,11,2019
2778306054,Bandhavgarh NP,Madhya Pradesh,5.0,23.690413,81.01825,22,11,2019
2778236185,Kanha Tiger Reserve,Madhya Pradesh,2.0,22.29545,80.5957,4,12,2018
2778160633,Girnar Forest--Velnath,Gujarat,11.0,21.52815,70.5214,13,3,2019
2776599729,Bandhavgarh NP,Madhya Pradesh,1.0,23.690413,81.01825,3,10,2019
2775694197,Bandhavgarh Tiger Reserve,Madhya Pradesh,4.0,23.68556,81.0258,9,11,2007
2774207485,Ranthambore NP,Rajasthan,3.0,26.012978,76.503296,16,2,2019
2774041472,Bharatpur--Keoladeo Ghana NP,Rajasthan,8.0,27.161905,77.5228,7,10,2019
2773927548,Trevor's Tank,Rajasthan,1.0,24.620054,72.72556,2,11,2019
2773926769,Ranthambore NP,Rajasthan,2.0,26.012978,76.503296,12,12,2010
2773784139,"Monsoon Jungle Lodge, Bhandhavgarh",Madhya Pradesh,2.0,23.735779,81.015945,5,4,2018
2773210662,IN - Ranthambore - Tiger reserve,Rajasthan,3.0,26.022736,76.45991,18,1,2006
2772862224,Kanha NP,Madhya Pradesh,,22.247986,80.64609,30,3,2015
2772645860,Ranthambore NP,Rajasthan,,26.012978,76.503296,18,3,2014
2772598582,"Madhya Pradesh, IN (23.537, 79.748)",Madhya Pradesh,5.0,23.537413,79.74839,14,4,2019
2772274097,Torna,Maharashtra,10.0,18.275919,73.62096,27,3,2019
2772169930,Bejjur Reserved Forest,Telangana,3.0,19.321247,79.82941,14,12,2019
2771869029,Gandhisagar Sanctuary,Madhya Pradesh,14.0,24.655005,75.53272,18,11,2018
2771869020,Kanha Tiger Reserve,Madhya Pradesh,8.0,22.29545,80.5957,3,12,2018
2771576357,Ranthambore NP--Zone 2,Rajasthan,20.0,26.007303,76.46159,18,1,2009
2771399060,Bandhavgarh NP,Madhya Pradesh,12.0,23.690413,81.01825,24,5,2019
2771110709,Bandhavgarh NP,Madhya Pradesh,,23.690413,81.01825,18,2,2017
2770989779,Bandhavgarh NP,Madhya Pradesh,40.0,23.690413,81.01825,1,5,2016
2770935606,Kanha NP--Kisli Zone,Madhya Pradesh,1.0,22.298626,80.55058,2,4,2017
2770460888,Gandhisagar Sanctuary,Madhya Pradesh,1.0,24.655005,75.53272,22,2,2019
2770320514,Anjaneri Lake--Wall Side,Maharashtra,1.0,19.939222,73.59265,3,10,2018
2769869702,Bandhavgarh NP,Madhya Pradesh,20.0,23.690413,81.01825,4,5,2016
2769823470,Kanha NP--Kanha Zone,Madhya Pradesh,2.0,22.280678,80.62371,13,3,2019
2769541337,Kanha Tiger Reserve,Madhya Pradesh,1.0,22.29545,80.5957,23,10,2019
2769482405,Bejjur Reserved Forest,Telangana,3.0,19.321247,79.82941,14,12,2019
2769405363,Bandhavgarh,Madhya Pradesh,,23.722458,81.024216,2,3,2019
2769268281,Bandhavgarh NP,Madhya Pradesh,,23.690413,81.01825,17,2,2008
2769026426,Ranthambore NP--Zone 2,Rajasthan,2.0,26.007303,76.46159,25,11,2019
2768949243,"Narayana Durga, Rayasamudra ನಾರಾಯಣ ದುರ್ಗ",Karnataka,1.0,12.717933,76.60131,3,7,2003
2768045311,Bandhavgarh NP,Madhya Pradesh,40.0,23.690413,81.01825,26,3,2019
2767984831,Chandani Chowk,Maharashtra,1.0,18.507097,73.78359,10,8,2010
2767909700,Gir Wildlife Sanctuary--Sasan,Gujarat,1.0,21.18263,70.70514,24,5,2019
2767786032,"343024, Jalor IN-Rajasthan (25.1979,72.7151)",Rajasthan,2.0,25.197876,72.715096,19,1,2019
2767605802,Bandhavgarh NP,Madhya Pradesh,20.0,23.690413,81.01825,30,4,2016
2767462532,Bayana,Rajasthan,6.0,26.916115,77.28747,3,12,2018
2766995638,Panna Tiger Reserve,Madhya Pradesh,2.0,24.59011,79.94105,19,10,2019
2766261192,"Near KANJI GHAT, Madhya Pradesh, IN (22.465, 78.502)",Madhya Pradesh,3.0,22.465164,78.5021,20,2,2019
2766176735,Bandhavgarh NP,Madhya Pradesh,11.0,23.690413,81.01825,4,2,2008
2766107004,Panna Tiger Reserve,Madhya Pradesh,3.0,24.59011,79.94105,18,5,2019
